"","date","port01","port02","port03","port04","port05","port06","port07","port08","port09","port10","portLS"
"1",1952-07-31,1.75662808976052,0.169158377230624,1.90298417455524,1.82982024986617,2.70044518682544,1.1660762413892,0.228489398515575,-0.138040772561599,2.5147699901684,-1.62063785799592,-3.37726594775644
"2",1952-08-29,-0.00948284533246444,0.262920850738037,-0.784226111830835,-0.843655239773344,-0.417594302432643,-0.270362029580535,-0.118748703231289,-2.45615542537614,-2.56280991142685,-1.12298838784351,-1.11350554251104
"3",1952-09-30,-3.5264201384621,0.0436655954135271,-0.662593074189222,-2.30962641784124,-2.42586880877745,-2.83130643624919,-1.62582964913311,-3.84073710407441,-2.85791002573263,-3.37327572905884,0.153144409403252
"4",1952-10-31,-0.777613717254561,0.507231618348943,-2.07114727254033,-0.795399642784189,1.48085096326584,-3.01858867222912,0.28421470717045,-0.408191989670062,0.183891723285081,0.641441475678694,1.41905519293325
"5",1952-11-28,7.71266881934132,9.12843389224376,8.97868335926236,5.6240173483252,5.04469552380024,6.2648826295425,6.33944248858824,3.38712827031921,8.67201449260205,3.09335911135653,-4.61930970798479
"6",1952-12-31,2.6217002843383,4.72762088380517,2.32535982234425,3.2535052326274,0.980927721932096,2.29868451890136,1.94627541559809,4.40132520639669,2.09160202031176,3.8601712353218,1.2384709509835
"7",1953-01-30,-0.735864152393592,-2.39709970417469,-0.619097807029043,0.663214519352964,1.82573933151951,0.140963494611735,1.08711940994676,-2.88149760286097,0.0185185963354169,-1.34664348810483,-0.610779335711238
"8",1953-02-27,0.265862447776992,-0.0458311681789447,-0.00566763087380239,0.967199717629712,0.012182008749166,0.128978092060176,-0.743419411760428,-0.0242207677379769,-0.626698101234195,-0.114964063385614,-0.380826511162605
"9",1953-03-31,-2.15298022535212,-2.07949417770921,-2.63773609974662,1.89347978400672,-2.02979808976077,-1.1886970211836,-1.06307675695619,-1.4342944240241,-0.782448925591718,-1.15241594947198,1.00056427588014
"10",1953-04-30,-3.29150555806044,1.50654342046965,-1.01476064461297,-2.4047861855971,-1.90279692163616,-2.55124212490153,-1.77322116016957,-4.52404039335122,-3.53877995231101,-4.78715426990664,-1.49564871184619
"11",1953-05-29,1.91546219413416,0.177199080906997,1.05625055186741,1.59147723140209,0.511417292487032,-1.17938398965279,0.669805396510159,1.63378036010593,0.399662254469205,2.69758411307948,0.782121918945328
"12",1953-06-30,-4.67916346484283,-1.17054686422209,-2.64827504154246,-1.86525697266577,-0.864167750978793,-1.47550162116292,-0.986464635239558,0.021617561984848,-0.762839198537789,-1.35503799005024,3.32412547479259
"13",1953-07-31,1.72229779981184,2.11435424606529,2.47287798244245,2.83511753775587,2.24459962209881,2.05757266783336,2.65775098850277,3.4573177187924,5.40487966625244,2.737217443596,1.01491964378416
"14",1953-08-31,-5.5429608574879,-4.93388392687813,-4.82330044459327,-5.48164422464904,-4.84571316578749,-2.62470806064233,-2.5948729504635,-5.40905767636539,-5.85064469320955,-3.61269202466071,1.93026883282718
"15",1953-09-30,2.3467267746106,0.446323643431262,2.26859408986075,-0.419868814103575,1.19745172590864,-2.04424645122471,1.23282273057733,0.426476536608666,0.403861846537425,0.449195615036378,-1.89753115957423
"16",1953-10-30,4.00542043422891,5.24856106151706,6.76792886883855,5.86299061564963,4.11715434574229,3.78222796229498,3.21023513954336,5.36918480171325,4.96097835220246,7.09411627946509,3.08869584523618
"17",1953-11-30,4.25162140857188,3.12086587039066,3.79739557699254,2.67176088393724,2.43262142285768,3.49479033132016,2.79059966251385,2.99451047296181,3.85096491528053,4.81404978555216,0.562428376980287
"18",1953-12-31,0.0575261104087167,-0.486242155180575,1.64647498151506,0.297295248372147,-0.957064226239241,-0.725256612268382,0.670525585283579,1.28830173872785,1.35693398475814,-0.0766499387895169,-0.134176049198234
"19",1954-01-29,8.37888303971607,5.77429657277193,3.98619244955477,6.28186363815885,4.65973405161209,8.45617748014626,4.33524180401242,4.87332964515791,4.98048030926882,5.25716474985521,-3.12171828986086
"20",1954-02-26,2.75055771925592,0.204931320906686,-0.353339337052609,0.915900682898222,1.70430222047103,0.755032013633908,1.46448197785227,3.03785779062836,3.14023811147656,4.42632991665775,1.67577219740183
"21",1954-03-31,1.85190022732586,2.60766586128625,4.02219289748006,4.81029311512126,4.24489058469917,1.78157760065309,3.46444286731918,4.4141136121325,6.52357567811577,8.05655362051565,6.2046533931898
"22",1954-04-30,1.59941521074876,4.69584896107493,5.78488300347953,3.92089104839249,5.27633791731478,3.1131619715419,6.34307112375261,4.73013283127561,3.90977993925162,7.14773540965577,5.54832019890701
"23",1954-05-28,3.00757110767183,3.96491275636671,6.44168751093975,5.05172673111638,1.37598411438676,4.72912062268016,1.05815258336871,3.81135422982002,1.86107452916132,1.90241848931199,-1.10515261835984
"24",1954-06-30,2.07132506116684,1.06131307202442,3.74927997552375,2.24190235482199,2.81699274769579,-0.512283073803559,1.4062626352397,-3.58893279456286,-2.64708866800864,7.854566247701,5.78324118653416
"25",1954-07-30,1.10771770839886,5.43068097504372,5.12689329978538,5.28225526660522,5.83069173084279,2.22936116798888,4.7494612511951,3.97871901955778,2.38975866737749,6.64567030610851,5.53795259770965
"26",1954-08-31,-2.79204372040839,-3.34543527792486,-1.92357898786066,-3.92317206050243,-5.15821136485563,-2.23698003755212,-0.0954214518195846,-2.20537311227237,-2.73117011752357,-2.36089153964887,0.431152180759512
"27",1954-09-30,8.53157416457025,6.52550252734861,5.82948144254933,4.74016578496508,6.65023408942527,4.12809859316284,9.11939226370793,8.59093390805322,6.88569419508539,8.47903123203212,-0.0525429325381328
