date,port01,port02,port03,port04,port05,port06,port07,port08,port09,port10,portLS
1951-08-09,-0.257882098628455,-0.745747247778335,-0.26771146731282,-0.0471689792766545,-0.981956300959926,-0.373818138550428,-0.903277765055069,-0.264837866867426,-0.0776943479912091,-0.628035741538293,-0.370153642909838
1951-08-10,-0.0737100652960441,-0.455979413292081,-0.278677741621985,-0.274443418781452,0.0929726615596427,0.280105147277167,0.294389142477323,0.0380052800424438,-0.171232877245729,-0.0242934333963599,0.0494166318996843
1951-08-13,0.392138795927704,0.392700487363317,-0.127098346879405,0.0704877504543845,-0.0574190119730464,-0.158998926057695,0.682543064517443,0.635530633737244,0.325572616123898,0.289300908346668,-0.102837887581036
1951-08-14,-0.0837383852926273,0.306485053220674,-0.353858117694177,-0.579785091100754,-0.0271104696202718,-0.452502608624932,0.0287063918640964,-0.368443047040951,0.472885179381093,-0.203141752455292,-0.119403367162665
1951-08-15,0.000301505935715594,0.0702892735189353,0.862628459684501,0.533159230109592,0.949702780549766,0.203908293719719,0.377566061919653,0.569998008127755,0.728676254910582,0.496977161208626,0.49667565527291
1951-08-16,0.0705628870975921,0.529478720497701,-0.255540466069023,0.654779225603899,0.352252552264396,1.27100676164406,0.868474947159336,0.46649555974157,0.834337349327177,0.351860271846041,0.281297384748449
1951-08-17,0.095452275280706,-0.134119571216209,0.398806961556468,0.39129559931033,0.611853732628906,0.23456156033425,0.824987276473832,0.127144633950321,0.239791028314055,0.774686604949819,0.679234329669113
1951-08-20,-0.101736458169125,0.123371354305163,0.0538783552665271,-0.197514301738128,-0.0550993248407818,-0.0955517396863676,-0.214711856886716,0.017242869692267,0.0977719542111348,0.0244680584356932,0.126204516604818
1951-08-21,-0.561984438903898,-0.11394375791512,0.191767119425869,-0.667225832117282,-0.0799112276577091,-0.301042939698015,-0.670303193352758,-0.343428431711807,-0.729868332438374,-0.0401895746961564,0.521794864207741
1951-08-22,-0.0864835024323743,-0.489749452151977,-0.396466318846563,-0.342193672969249,-0.797126953790426,-0.288312781405076,-0.946750206693203,-0.697624003703878,-0.797273768282438,-0.346913096511176,-0.260429594078801
1951-08-23,0.478263805149509,0.746798895553745,2.28918641624603,0.935168881495262,1.03049109408429,0.217997264107756,0.742407743006886,0.379939175929587,0.465176597927587,-0.119338945271036,-0.597602750420545
1951-08-24,0.434822385667758,-0.397345965769267,0.553017395381357,0.314007533063025,0.653477210359531,-0.426018168590976,-0.187476429250456,0.228813039952351,0.0568222429469336,0.388573665100793,-0.0462487205669644
1951-08-27,0.258301451851012,0.0977668369325232,-0.650188449482981,-0.102155629548829,-0.436252465316692,-0.196813694653402,-0.232791688304139,-0.0512789643708457,-0.228941809915162,-0.193012185881741,-0.451313637732752
1951-08-28,-0.465140498176227,0.344211850408286,-0.138634211162395,-0.393511651408725,0.524829292042219,0.344972546864157,0.403912187706025,0.158531007890989,0.203482353364031,-0.0300256686423078,0.43511482953392
1951-08-29,0.833586986765629,1.08248125906768,1.27550277530684,0.357843442690127,0.981278249579321,0.777415243667965,1.02308704776171,0.571970323645452,0.470318904750911,0.550591526401361,-0.282995460364267
1951-08-30,0.744391009476734,0.74698453451321,1.20250878843846,0.650406242511345,0.667111385472475,0.221648550385514,0.768222918657012,0.774344238521236,0.432799728794153,0.631245673324426,-0.113145336152308
1951-08-31,0.101229006994951,0.0379549403878743,-0.419141282498367,0.222869329637295,-0.184691540133103,0.284153114658851,0.0929772295981242,0.221129356180171,0.168430427275395,0.0393194341956164,-0.061909572799335
1951-09-04,-0.304112974029037,-0.22740064535171,0.523523691509866,0.157364131723144,0.590250266721592,0.0770658580994536,-0.0033842563180463,-0.0937071460774051,0.322737573015237,-0.20743429325061,0.096678680778427
1951-09-05,0.828781310027447,0.924809963700579,0.601461130262423,0.521299874678741,2.21534009197742,1.07986010353364,0.453219348658971,0.958937580785053,0.665301722904172,0.553906818056592,-0.274874491970856
1951-09-06,0.0545973752106605,0.315615223629395,0.515027409293562,-0.174170438420713,1.36039372240796,0.104651849863227,0.195475221473532,0.291934253388031,0.0636410672285894,-0.0179273328342316,-0.0725247080448921
1951-09-07,0.349819406288163,0.107784583321475,1.27582813154949,-0.21018227479759,0.25914706621312,0.163125954468257,0.788292640807709,0.182186729179042,0.246021213962613,1.08929350379637,0.739474097508206
1951-09-10,-0.0686343953434956,0.636410056533839,0.665847822692098,0.3981788700115,0.347598351992138,0.23064472478982,0.430779386361437,0.626854146005163,0.33270459473957,0.775946900453763,0.844581295797258
1951-09-11,0.0353617271528589,-0.501740172185619,-0.583551853697444,-0.344527732938972,-0.737783650144467,-0.188022211972402,-0.659136912633878,-0.586083638243633,-0.530923818322633,-0.23528407987959,-0.270645807032448
1951-09-12,0.693237125758575,0.4762030609919,0.763222360574728,0.135918592610842,0.750525446948562,0.734902141570585,0.843446452844262,0.928067771224014,0.422340112386099,0.983161375745646,0.289924249987071
1951-09-13,0.0228982401302599,0.09766325599632,0.813295178904692,0.205051087546785,0.132385647371605,0.689927273030315,1.17088646662316,0.3983504667986,0.290848533111135,-0.0293490110059894,-0.0522472511362494
1951-09-14,0.123849491548159,0.493796720131107,-0.216046443866245,-0.0902544142820225,-0.838327681197352,-0.116066888670753,0.646582100529863,-0.118895341978111,-0.310763661137946,-0.440543333821283,-0.564392825369442
1951-09-17,-0.51918487558352,-0.379484484060108,0.0948285089016894,-0.946968740707244,-0.335103294919881,0.38719675164839,0.0876266986930121,0.152427462491097,-0.859759486293586,0.106870508308693,0.626055383892213
1951-09-18,-0.0781068959717675,-0.210427502966705,-0.126723728472627,0.0959082539256439,0.0461986130878456,-0.430859806055107,-0.500473746068911,-0.180096826621247,-0.0893615702496674,0.270481978319945,0.348588874291713
1951-09-19,-0.194961210827186,-0.416510780247515,-0.286850423799462,0.313874356606876,-0.451609925770802,0.560782276631913,-0.05446877536569,-0.111525854428341,-0.101454822080687,0.756666087456187,0.951627298283372
1951-09-20,-0.207294407500705,-0.193434440043981,-0.466154453373102,-0.28328397704832,-0.393640786588564,-0.240201421285827,0.0189870982271587,0.0916704796729135,-0.495117044094312,0.364342837338136,0.571637244838841
1951-09-21,-0.966455099599527,-0.692191827804087,-0.903346494361586,-1.07840417211402,-1.9671082245394,-0.778802257708675,-0.750037894745817,-0.342727378103495,-0.0252241140073933,0.140895062031929,1.10735016163146
1951-09-24,-0.509280806400068,-0.796596807391462,-0.823784215762159,-0.419327386879385,-0.653364369552579,-0.52820424498227,-0.63271176314609,-0.150526916105998,-0.15958081367621,-0.735946914874512,-0.226666108474444
1951-09-25,-0.0182779878575103,0.336265489203064,0.383282217069717,0.715997423597545,0.309734552675617,0.555040268557052,0.402691172517947,0.0964040102109476,0.460142107223548,0.479444957836434,0.497722945693944
1951-09-26,0.366230720408075,0.194692143179707,-0.045740568310106,0.0519897010059469,0.112215431062291,0.0981547905254706,-0.145571816344304,0.161423361876089,0.439523837449761,0.38822348644949,0.0219927660414147
1951-09-27,-0.383255176002189,-0.379932559774792,-0.919492984292402,-0.450023610960742,-0.716364114032535,-0.424064996625244,-0.605890658459826,-0.418171921726731,-0.483700973541086,-0.0749982929982201,0.308256883003969
1951-09-28,0.14308843233415,0.0735601327541354,-0.599631574570181,0.2639699502539,-0.244773869676194,-0.102439147519255,-0.038840272279247,0.0531036081175489,-0.225143351751016,0.452969383126246,0.309880950792095
1951-10-01,0.369534867105911,0.682524940379228,1.21131728153744,0.845383290488343,1.0810220181132,1.05831244946032,0.986342042204801,0.0918288207489745,0.332601125878598,-0.0759201096094847,-0.445454976715396
1951-10-02,0.641662531636073,0.786472505052733,0.776552763320752,0.485720294915891,1.34774928812178,0.790436360507553,1.21936369654188,0.450261427911879,0.386382615006217,0.922429159952528,0.280766628316455
1951-10-03,0.103982820984114,0.592136307679692,0.665996985724052,0.642846738897747,0.688104444558561,0.656394090058343,1.0151386286303,0.677539129066829,0.52633293826694,0.796550972109071,0.692568151124957
1951-10-04,-0.178082413218519,-0.0779467424806782,-0.217474431145149,-0.198366068280738,-0.120364536928778,-0.666415785904518,-0.173304949309776,0.0486482968011293,-0.442930057020683,0.327143476417607,0.505225889636126
1951-10-05,-0.227585037459754,-0.713826470365497,-0.124805684589329,0.022021358697813,0.0222007875545102,0.930376418196273,0.616024485260459,-0.146178629442478,-0.107625093973875,0.513840690246694,0.741425727706448
1951-10-06,0.133633581648336,0.198882247703989,-0.235403522756978,-0.122558195722296,0.106832255440151,-0.467412778629385,-0.123077306112481,-0.0509161724058336,-0.132229352767116,0.178038684206194,0.0444051025578573
1951-10-08,-0.351603424890351,-0.192889303036605,-0.491673966383526,-0.313912443695266,-0.165073104159027,0.335850685522908,-0.283741030257231,0.144023764723173,0.160825036421771,0.0618030596814601,0.413406484571811
1951-10-09,-0.66487093309176,-0.530050379920187,-0.266665885607643,-0.411607949470738,-1.34297384062007,-0.340635949270129,-0.438084699589482,-0.0152211970883259,-0.428562670759035,-0.177942149413267,0.486928783678493
1951-10-10,-0.533314218323624,-0.181350533212919,-0.182501084688941,-0.531913722926047,-0.537173674673318,-0.0723200879830117,-0.311607673675997,0.304577969251808,0.136777836421576,-0.214468263779309,0.318845954544315
1951-10-11,0.322478373949647,0.13467696766283,0.156965784593242,1.02121965341263,1.45259793908828,0.436477902331743,0.823730090517685,0.881698377620555,0.580384752307133,0.328170037184094,0.00569166323444648
1951-10-13,0.229076727484588,0.188963015195426,0.878306774283548,0.310159922896549,-0.135682876739586,-0.234738014592502,0.286196738874926,0.222398041120513,0.229947765574306,0.295934671235247,0.0668579437506586
1951-10-15,0.34270548603023,0.138186732355112,0.304177253528858,0.973319886266463,0.313892396613037,0.554638438752067,-0.0736697390073072,0.073813633921938,0.0446968838076609,0.0616300856528565,-0.281075400377374
1951-10-16,-0.171012543862313,-0.157514085365931,-0.553996154295969,-0.367928324834065,-0.0791325712091316,-0.344888157924809,-0.95904239766788,-0.572668097065225,-0.427325177447076,-1.07305075051377,-0.902038206651453
1951-10-17,-0.418887097944058,-0.420426920763147,-0.496425891292051,0.207200842479135,-0.680913559023715,0.0644580493528442,-1.10557886665974,-0.000872249353509941,-0.208111030474999,-0.111708593144138,0.30717850479992
1951-10-18,-0.518253033409826,-0.238163491269717,-0.0541752419807547,-0.394331636202588,0.0773106448610137,-0.0342252217347078,-0.101203712419277,0.344310524874166,-0.0393163360115471,0.0576273897415188,0.575880423151345
1951-10-19,-1.1016606328547,-1.63771638986788,-1.63174696347818,-2.4090810784684,-1.91624653410549,-1.20797459050818,-0.696084432303994,-1.0351006940529,-0.889456811893373,-3.01202746823339,-1.91036683537869
1951-10-20,-1.15672041519007,-1.31265715770929,-0.844315863576184,-0.996700987868108,-1.28314922231715,-0.704183044115741,-0.937198233884496,-0.547690066172794,-0.304223987169966,-1.01353456943267,0.143185845757402
1951-10-22,-1.90601170099907,-1.81540867264141,-1.98755362058479,-2.06339756010271,-2.64100555582052,-1.79336786381068,-1.40224518281187,-2.12331804890928,-0.888047459576183,-1.59958539343115,0.306426307567914
1951-10-23,0.39148539027003,0.311869927498235,0.90423028526246,0.898388498640302,2.34113701785703,0.559987527840476,0.577973787621887,-0.346287684552363,0.38737537034009,1.05070069480273,0.659215304532705
1951-10-24,0.0642135764957874,0.692739810294472,0.369520630184553,0.601876901360727,1.78455015684554,0.870712724785249,1.01253897644797,1.72420627512085,0.60794210409188,0.640884997445096,0.576671420949309
1951-10-25,-0.572303464922754,-0.798461231288932,0.152656753536404,-0.398836867281554,-1.05388273940318,-0.471550705688208,-0.636558155160349,-0.413492638284923,-0.3329567063487,-0.675951769813266,-0.103648304890512
1951-10-26,-1.09178426290534,-1.20116510877477,-0.651823329279771,-0.502243749188403,-0.953654629817831,-0.442944119849234,-0.560236780266622,-1.05176997647224,-0.395988360341261,-1.10006462182364,-0.00828035891830403
1951-10-27,-1.64412470845458,-1.33170130084015,-2.18952209878501,-1.53608097202164,-2.09550611242329,-2.1259677361827,-1.89766011689217,-1.19601943540187,-0.981830944069434,-1.99638468936278,-0.352259980908192
1951-10-29,0.682571782969804,1.37478276056075,1.66420466334152,2.31947808691338,2.38245990120365,0.0325960487802157,0.408386004335751,-0.0572440843968047,0.179110063421981,0.519685870272089,-0.162885912697715
1951-10-30,0.422526686764004,-0.246602580021839,-0.20453539717052,0.423638204391589,-0.262467280699866,-0.356488040699547,-0.499310831518556,-0.384903101712316,0.0380349403486047,-0.0679309329599257,-0.49045761972393
1951-10-31,1.1822724010519,1.66511512206632,1.77969938796409,1.05343843007726,1.11384100433142,1.46198462064913,0.668337599329121,0.596453109961852,0.440582758798506,1.7940838222566,0.611811421204701
1951-11-01,0.0582533046645849,0.431724907032244,0.863421065865834,1.56869054685666,1.04613794789896,0.450809239807355,0.88835814760911,1.16802151153187,0.260476569109369,0.640041166155969,0.581787861491384
1951-11-02,-1.30468898735703,-0.638498967831457,-1.28457456707583,-0.598931744303275,-1.217361889108,-0.377156398967959,-1.11826842848,-0.856643991380453,-0.215381256317731,-0.967180422540074,0.337508564816955
1951-11-03,-0.470602595765733,-0.945853843856125,-0.97672583917082,-1.17613847168073,-1.31343754228608,-0.873647255578266,-1.09140363231436,-0.627430511512386,-0.433664144031018,-1.19121893138847,-0.720616335622732
1951-11-05,-0.598697639033186,-0.234345359840153,0.1308232153928,0.314990038099199,-0.285636381678078,0.519113011904303,0.288517841136428,0.574605107790207,-0.0375152700338437,0.227936353975791,0.826633993008977
1951-11-07,-0.775631205189749,-0.719546641087512,-0.997702791986676,-1.49270591950933,-1.12394458740618,-0.995465935472797,-0.725878234749297,-0.504034859225665,-0.382141566115184,-0.00541571382104968,0.7702154913687
1951-11-08,0.432260701055001,-0.107790604697358,-0.173580651975504,0.17453558331848,-0.246317698199768,0.26928675052083,0.118285399383431,0.431854598467908,0.253881121347484,0.0891808360442365,-0.343079865010765
1951-11-09,0.975229550101282,0.834930383084321,1.59397648238448,1.26008810184585,1.44402006435936,1.47094540675087,1.62754168274566,1.21229091585942,0.476325873183578,1.31054619549946,0.335316645398178
1951-11-10,0.661915242478101,0.789583251447953,0.368864177904716,0.159432686021979,0.70840259277572,1.07442969199201,0.497490529733299,0.378298954257553,0.31064920917027,0.53269223408219,-0.129223008395911
1951-11-13,0.147715435882698,-0.0827098142190087,-0.150780482570129,0.290565853528563,-0.565283632291956,-0.490187344742377,-0.299905481443331,-0.0148632859368208,-0.456608104367926,-0.0915330898166069,-0.239248525699305
1951-11-14,0.266866017920406,0.744768394996852,-0.193042513487545,0.272880501629647,0.614608686250081,0.183940164489553,0.252471198596849,-0.00628103578452577,0.256272598896421,0.383606655392635,0.116740637472229
1951-11-15,-0.348024462633969,0.302544724574544,0.34044513279614,0.0474725761679625,-0.155222001997485,-0.37054272405466,0.022539839191122,0.0605438824701094,-0.339084608701353,-0.553498121566392,-0.205473658932423
1951-11-16,-0.386592267365333,-0.318736666403457,-0.253766088147331,0.12725163943342,-0.358283209587255,-0.0186130026575058,-0.368784971483496,-0.14324179134173,0.0505932146704061,-0.175861418950057,0.210730848415277
1951-11-17,-0.168529759729277,0.0843851604540284,-0.064200124195978,0.129805958549152,-0.180380128091157,0.0907826908748548,-0.301485388789369,0.61489547906898,0.0848667800234947,0.509436295412946,0.677966055142224
1951-11-19,0.144977853522218,-0.724521708810784,-0.555284681452165,-0.279229513347602,-0.25758202037828,-0.323303636459996,-0.553445341298472,-0.546396722594673,-0.300484710894133,-1.06064813970289,-1.20562599322511
1951-11-20,-0.0716021212615645,0.400013567136929,-0.826349809963727,0.0425807260369554,-0.493555110510231,-0.354757440122726,-0.426501326494828,-0.0565036317497231,0.00720335099810317,-0.128301687177455,-0.05669956591589
1951-11-21,-0.16221739460096,-0.272102952576213,0.131120180976646,-0.495429258601471,-0.615624498691056,-0.0461034378066273,0.360333072631598,0.364104678892697,-0.101534298421265,0.0969232890426978,0.259140683643658
1951-11-23,-1.23286583571986,-1.29272593806459,-1.87112721780737,-1.22643608442266,-1.47336283633019,-0.974328613184408,-1.19654176252333,-0.82820910228734,-0.362004239473266,-0.944941048417056,0.287924787302802
1951-11-24,-0.000672170492253705,-0.501736345414304,-0.101119249285798,-0.755495316436111,-0.382861847466105,-0.124272156064149,-0.397342355534407,-0.195046049299926,-0.184362662508129,-0.162759893099959,-0.162087722607705
1951-11-26,0.574523471235549,1.03002637483276,1.22935708807439,0.690143049610817,0.875271195947783,0.109318355013167,0.895222953882396,0.192080712854679,0.470077375751299,0.56475825307487,-0.00976521816067932
1951-11-27,1.04363915813892,0.996618115700493,0.908671160677863,1.35574742102033,0.925749820913668,0.99543225039703,0.781965674262903,0.512549137018528,0.241442413854478,0.828636994274325,-0.215002163864595
1951-11-28,-0.454725219972107,-0.110780400394527,-0.432191086225251,-0.371959755466165,-0.256946377773513,0.156195554265208,0.105525252522787,0.346792772828348,-0.376939830614006,0.461186837839597,0.915912057811704
1951-11-29,0.601007156402101,0.105960024831754,0.965234294918171,0.634166590088609,1.08088828516495,0.181630474422754,0.54478571790023,0.135737480926404,0.347061780059325,0.176114054878614,-0.424893101523486
1951-11-30,1.02852967489223,1.00848691705893,1.60242040186232,0.689212096771519,1.71801041316006,0.85000592165344,1.1987242274203,1.09982074371044,0.542398219934626,1.20932949126405,0.180799816371821
1951-12-01,0.33202560016032,0.670834642453774,0.349776010191469,0.183649416198561,0.346752151324163,0.0263260878464836,0.458239865552982,0.254686018495479,-0.0798327120179712,0.381816918800597,0.0497913186402771
1951-12-03,1.30229763361595,0.444193691127033,0.27113505904839,0.321890036017072,0.0529901479683888,0.600268178332552,-0.0134867921092156,0.00750454486616898,0.0176868690728911,0.138693066555828,-1.16360456706012
1951-12-04,0.242253615903221,0.924040946097134,0.700764153411016,0.369823843028603,0.462341397327689,0.597654673584714,0.299536942298738,0.788596552816985,0.224093765238122,-0.0161225751339522,-0.258376191037173
1951-12-05,0.356290895039321,-0.180845386781611,-0.328463518704664,0.0560478307000014,0.438832354341519,-0.50290854271813,0.417959220084159,0.154017448472746,0.0112566484602916,0.00772595350992748,-0.348564941529393
1951-12-06,0.92394118907922,0.946302825458254,1.67314636747087,1.26227049377277,0.980400584250625,0.73989780997625,0.952507688655436,0.815505063029142,0.486036625834602,1.48598362188711,0.562042432807893
1951-12-07,0.636265163902741,0.420920017835248,-0.266066200227672,-0.0706703350312415,-0.0257904737927258,0.35126026828118,0.181580243996683,-0.300289308680316,0.0931069979697601,0.506071099828883,-0.130194064073858
1951-12-08,0.0697743104488311,-0.216634346586986,-0.192318336809738,0.0631164174958279,-0.174365905665762,0.423829879974362,0.206284912267133,0.371681859028588,0.0726992441844211,0.206953701386492,0.137179390937661
1951-12-10,-0.202709338607352,0.222511041234636,0.023746065950944,0.530097453486807,-0.192515828737491,-0.166750362373134,-0.198288026320218,0.237050319306963,0.248393571034573,0.0977409141192792,0.300450252726631
1951-12-11,-0.426154423055548,-0.602892879014845,-0.612913724914425,-0.54144992981463,-0.276052451559137,-0.207543993167452,-0.695311691409279,-0.656801926521941,-0.408915504060988,-0.964943516894794,-0.538789093839246
1951-12-12,-0.054299885581309,0.760414876527382,0.0552856822428504,0.418302018953721,0.0425136282468786,0.0823816459661081,0.0950616536274812,-0.30634207907344,0.0619764754570628,0.347675211572542,0.401975097153851
1951-12-13,0.672324931264704,0.509766375498119,0.166933830718562,0.665242087100052,0.326354741025629,-0.355901777551402,0.201432574813788,0.422299441453707,0.151213011409457,0.167061872042415,-0.505263059222289
1951-12-14,-0.512027239708792,0.0747277321394896,0.113783237601455,-0.0770807424047003,0.693536290336043,-0.198349699111353,-0.0869596292060435,0.0875210246619497,-0.126841748325223,0.265302817435069,0.77733005714386
1951-12-15,0.270417144005261,0.126588907997,-0.168138558228645,-0.375238873089825,-0.370070191516203,-0.253312873834185,-0.0536566040272107,-0.0752109805719,-0.150092130513797,-0.147119140946463,-0.417536284951724
1951-12-17,0.0282759322392382,0.173556108248115,0.263896214065429,1.08960621288047,0.432979194008432,-0.19022843982902,0.297282497444289,0.206644591578085,-0.099923306474581,-0.265707354590959,-0.293983286830197
1951-12-18,0.15309675958198,0.388470434190545,0.103980531110753,0.529084555377154,0.149381542532133,0.945937520894395,0.0717702797579424,-0.0701967852909552,-0.0209784585864636,-0.131925234853921,-0.2850219944359
1951-12-19,0.31591296491801,0.0942428324213946,0.45248475552449,0.588583675966194,0.376352324333452,0.0847965859911465,0.203575725639959,0.420092643653117,0.165511489954617,0.000578152094113429,-0.315334812823897
1951-12-20,0.0528409151288254,-0.140714323425378,-0.28188456926287,0.434743980485088,0.162638249021316,-0.288714932197245,-0.342318223664488,-0.219463278217065,-0.259532251258048,0.320358999447016,0.267518084318191
1951-12-21,-0.483546993776848,-0.513390867759001,-0.330806751588827,-0.117746558888163,0.23066464452315,-0.0943181324216209,-0.161191818499713,0.0148250422115078,-0.0712121315626687,-0.500390027625215,-0.0168430338483672
1951-12-22,0.195251615308429,0.0703618806779922,0.109869465734967,0.159997601877837,-0.263889676204029,-0.110709246274743,-0.257350432277234,0.0322829751305028,0.0714379343651356,0.11087614739525,-0.0843754679131789
1951-12-24,-0.217462480467162,0.167463683151693,0.0919636346532358,-0.316949364454081,-0.449749068124218,0.27167227227639,0.356037318153603,-0.383362590734103,-0.00413101221003912,0.309918874982513,0.527381355449675
1951-12-26,-0.945594249704835,-0.515506964803167,-0.691136754451317,-0.500079050944865,-0.89851124780014,-0.0495074538663499,-0.690397724868641,-0.873872297029757,-0.0915675311842188,-0.632146418397132,0.313447831307703
1951-12-27,1.04082345480758,0.635041009756291,1.11011791439345,0.989112753356691,1.54861407313187,0.873011416391207,0.92973804273624,0.807858899847555,0.586276608758021,0.652600051451495,-0.388223403356087
1951-12-28,0.858975831266348,0.725598080288379,0.244087112360776,0.120628768512447,1.01520595179565,0.515901491157411,0.405277088308702,0.698007468963453,0.322512208249417,0.338176359452777,-0.520799471813571
1951-12-29,-0.144434303625197,-0.0146108478492884,0.00598865743121194,0.104226428746584,0.00274259242941717,-0.137444202352947,-0.108132737758892,0.333296810664889,-0.0572773854491996,0.185262991457772,0.329697295082968
1951-12-31,0.195144366348707,0.697984988393019,0.00358290865546106,1.14836018364072,0.303610056463531,0.248939799591641,-0.0421326015896695,0.355278857873989,-0.138042236989437,0.125918335553306,-0.069226030795401
