"","date","port01","port02","port03","port04","port05","port06","port07","port08","port09","port10","portLS"
"1",1951-07-31,6.2313593056698,6.41891349581567,7.80682399379763,5.08458760055321,7.27885485109799,6.01695511824317,10.1189975655519,9.34950867540777,8.77684495623687,13.7736685096284,7.54230920395862
"2",1951-08-31,2.76874206667508,5.49124586904036,6.52212644707773,8.41857584558874,4.70120974628393,6.1792724198458,3.9833410574896,4.43991123147847,7.01613537294205,6.58252532692936,3.81378326025429
"3",1951-09-28,-1.36695265448609,2.13546533011688,0.509756271110865,0.453180335172119,-1.01654653532772,1.32934481701287,2.08358820294981,3.42387943707423,-1.2552756604715,3.59295506265425,4.95990771714034
"4",1951-10-31,-6.22854118570766,-4.8453221144805,-0.841565001560803,-2.01234300124735,0.459785064479697,-0.843481778737294,-2.44763474184226,-1.16649114352294,-0.406580952701718,-3.34685294984996,2.8816882358577
"5",1951-11-30,-0.0554687797572995,1.26558761167481,1.4432414022796,1.0244436862732,0.587885815666112,-0.238161386187119,0.0744170863677742,0.495951987696204,-0.76503140824125,3.07899474140479,3.13446352116209
"6",1951-12-31,7.28040307885568,4.3497499276256,2.14046287214197,2.00895281373165,4.5582879413148,1.38837255292857,3.57392687446779,1.74613308248303,0.924692661324537,4.90952305231363,-2.37088002654205
"7",1952-01-31,-1.6650395207271,-0.0933036557961809,3.89315083955151,0.648884748708839,2.7183992660742,1.96759315534861,2.88068269465239,1.44312046926967,5.14270165693687,-0.547418302938233,1.11762121778887
"8",1952-02-29,-3.0619036354118,-2.07590426430786,-3.44994187435097,-3.41676113557813,-3.04663439582181,-4.6420003334262,-1.79785884781166,-2.09511527672728,-4.99292345332881,-6.21023549410959,-3.14833185869779
"9",1952-03-31,2.34485420374196,6.04202181795846,3.60232322467031,4.89889347162547,5.29581226160814,4.08448339678095,9.2035834760477,2.28430694138499,5.28961389585108,3.92807748353132,1.58322327978936
"10",1952-04-30,-5.53123701806458,-4.35796471443125,-6.84924239276197,-3.72156586417423,-4.54371159128523,-5.71413700259621,-8.87597243125125,-6.31713100821134,-6.22056813598803,-8.84497193374466,-3.31373491568008
"11",1952-05-29,4.97896460748036,3.807019944941,3.1252603185899,2.76206081728826,2.45759780332278,3.95911348737931,4.59219113609266,1.96930019156801,3.35126463541888,2.34376858998999,-2.63519601749037
"12",1952-06-30,3.24036658971961,5.04666193939986,3.91682998155404,5.23955125845673,5.13910386032302,3.95164108656257,4.47637242311088,4.44673911930251,3.86855808557785,6.80605070541678,3.56568411569717
"13",1952-07-31,0.59670248618034,2.09587490921968,0.43801584982169,1.16982420788607,0.822285095305551,1.80236991432571,-0.443528568477704,2.53390967659413,2.0588551956271,2.6359354496074,2.03923296342706
"14",1952-08-29,-1.43409021626205,0.76904171180911,-1.77965810458233,-2.87877727556717,0.69484104217136,0.595477356556314,-1.25328130004765,-2.66696248840263,-1.06713032390214,-1.27589381828992,0.158196397972125
"15",1952-09-30,-1.47347601271889,-1.17188924987605,-3.43229828543193,-3.16841526990888,-0.974697843662643,-2.57599357473441,-4.54471100703334,-2.56778750743534,-3.84874048062809,-2.10139307448015,-0.627917061761267
"16",1952-10-31,-1.59738759333031,0.0963163389854488,-0.0182533558914999,0.931048380691975,0.15779250409324,-0.569033645727729,-0.177811715497924,-0.333703778872768,-1.0614648949303,-0.0852239413982543,1.51216365193206
"17",1952-11-28,9.47549522232425,6.75246539041374,2.95506168465384,5.23361062777308,5.51060661746528,7.4305351979322,3.7046412825283,7.46206199928365,7.87834672052838,6.95079621336163,-2.52469900896262
"18",1952-12-31,1.49717223333109,4.04133769082898,3.67959858528721,3.35509610184662,2.416335964232,1.80290373389606,5.14221467326466,4.0544114017898,3.6035207873035,2.87402814347426,1.37685591014317
"19",1953-01-30,-0.230166906662051,-1.42326318196672,-1.40002604020555,-1.62196701733266,0.436603303593737,0.127031271037653,-1.46169980835913,-1.2697398700084,2.5943949554194,2.75602917461507,2.98619608127712
"20",1953-02-27,-1.50523987634667,-0.513152951853466,0.170468144562547,1.34189405421442,-0.451879818862787,-0.580079824072095,-0.255833658229361,0.286749925063197,0.0154025152938137,-0.747590491046531,0.757649385300138
"21",1953-03-31,-0.188376218105414,-2.11070550763479,-2.99609329914973,-0.655690389196238,-1.69453598998181,-1.00369674942049,-1.60767779916388,2.30402319137105,-3.79520831024885,-2.59209561657073,-2.40371939846532
"22",1953-04-30,-3.24120224729009,-1.74402336998965,-4.21298451538679,-3.23519382939861,-1.79423191815182,-2.6012396753982,-2.27446919661405,-3.13819374540642,-0.509341877966001,-0.0584422998638202,3.18275994742627
"23",1953-05-29,1.05224693925505,1.12720595458229,1.9043265254031,0.297704489031517,-0.214671380650791,0.886179253257199,1.22676676116274,1.15797563800772,-0.132551191042068,0.545692535499061,-0.506554403755986
"24",1953-06-30,-1.34571201667209,-2.05653188519864,-0.210220809505319,-1.01772018892172,-0.623927215933866,-1.48377156004824,-0.448298695306599,-2.90162356229175,-3.53794637975411,-1.95663071063092,-0.610918693958826
"25",1953-07-31,2.4145928450982,2.49829894424242,4.18243417549781,4.02213555955585,1.81876845706111,2.35193920591683,1.73105672096011,1.24114923482812,2.41931496878287,2.14169683966612,-0.272896005432083
"26",1953-08-31,-3.46160421478816,-3.78400865803887,-5.78371979907961,-5.23101063813721,-2.97392763037861,-4.15976335927986,-4.73186727811531,-5.35901498735224,-7.4515365720506,-4.65412951312886,-1.1925252983407
